[ 2012-10-23T09:38:40+08:00 ] /yconfig/ | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000631s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1239' ) LIMIT 1  [ RunTime:0.000224s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000066s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000051s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000050s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000051s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000057s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000085s ]
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T17:43:08+08:00 ] /yconfig/index.php/Category/edit/id/1239/aid/18 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000732s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000071s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000632s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | NOTIC: [8] Undefined index:  lang CategoryAction.class.php 第 105 行.
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SHOW COLUMNS FROM `y_part` [ RunTime:0.000448s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = 0 ) ORDER BY orderNum desc [ RunTime:0.000333s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '17' ) ORDER BY orderNum desc [ RunTime:0.000176s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '18' ) ORDER BY orderNum desc [ RunTime:0.000164s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '19' ) ORDER BY orderNum desc [ RunTime:0.000184s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '20' ) ORDER BY orderNum desc [ RunTime:0.000168s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '21' ) ORDER BY orderNum desc [ RunTime:0.000171s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '22' ) ORDER BY orderNum desc [ RunTime:0.000174s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '23' ) ORDER BY orderNum desc [ RunTime:0.000165s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '24' ) ORDER BY orderNum desc [ RunTime:0.000203s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '25' ) ORDER BY orderNum desc [ RunTime:0.000168s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = '26' ) ORDER BY orderNum desc [ RunTime:0.000166s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000445s ]
[ 2012-10-23T17:43:24+08:00 ] /yconfig/index.php/Category/part | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) AND ( `is_publish` = 1 ) [ RunTime:0.000254s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001265s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000091s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000499s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_part` [ RunTime:0.000464s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_part` WHERE id = 23 LIMIT 1  [ RunTime:0.000299s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = 0 ) [ RunTime:0.000224s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | NOTIC: [8] Undefined variable: option CategoryAction.class.php 第 163 行.
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000400s ]
[ 2012-10-23T17:43:26+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) AND ( `is_publish` = 1 ) [ RunTime:0.000070s ]
[ 2012-10-23T17:43:37+08:00 ] /yconfig/index.php/Category/undatePart | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000872s ]
[ 2012-10-23T17:43:37+08:00 ] /yconfig/index.php/Category/undatePart | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T17:43:37+08:00 ] /yconfig/index.php/Category/undatePart | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000392s ]
[ 2012-10-23T17:43:37+08:00 ] /yconfig/index.php/Category/undatePart | SQL: SHOW COLUMNS FROM `y_part` [ RunTime:0.000360s ]
[ 2012-10-23T17:43:37+08:00 ] /yconfig/index.php/Category/undatePart | NOTIC: [8] Undefined index:  is_publish CategoryAction.class.php 第 205 行.
[ 2012-10-23T17:43:38+08:00 ] /yconfig/index.php/Category/undatePart | SQL: UPDATE `y_part` SET `id`='23',`pid`='0',`lang`='zh-cn',`title`='招商加盟',`url`='__APP__/Join',`description`='',`nowModule`='',`orderNum`='10',`is_publish`=0 WHERE id=23 [ RunTime:0.119747s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000979s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000087s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000505s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_part` [ RunTime:0.000332s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_part` WHERE id = 23 LIMIT 1  [ RunTime:0.000237s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_part` WHERE ( `lang` = 'zh-cn' ) AND ( `pid` = 0 ) [ RunTime:0.000240s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | NOTIC: [8] Undefined variable: option CategoryAction.class.php 第 163 行.
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000331s ]
[ 2012-10-23T17:43:39+08:00 ] /yconfig/index.php/Category/addPart/id/23 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) AND ( `is_publish` = 1 ) [ RunTime:0.000071s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000760s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '18' ) LIMIT 1  [ RunTime:0.000069s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000327s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000091s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000060s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000066s ]
[ 2012-10-23T17:43:53+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000918s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000214s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000351s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000136s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000373s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000330s ]
[ 2012-10-23T17:44:12+08:00 ] /yconfig/index.php/Account/edit/id/16 | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 279 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001005s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000637s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '19' ) LIMIT 1  [ RunTime:0.000213s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000062s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000069s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000160s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000359s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/19/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000870s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000067s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000443s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '36' ) LIMIT 1  [ RunTime:0.000216s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000060s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000067s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000055s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000095s ]
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T17:44:16+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000739s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000341s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1159' ) LIMIT 1  [ RunTime:0.000177s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000062s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000052s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000051s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000066s ]
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T17:44:17+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
